,,,,,,,Fiscal year/period,Overall Result,,January 2019,January 2019,February 2019,February 2019,March 2019,March 2019,April 2019,April 2019,May 2019,May 2019,June 2019,June 2019,July 2019,July 2019,August 2019,August 2019,September 2019,September 2019,October 2019,October 2019,November 2019,November 2019,December 2019,December 2019,January 2020,January 2020,February 2020,February 2020,March 2020,March 2020,April 2020,April 2020,May 2020,May 2020,June 2020,June 2020,July 2020,July 2020,August 2020,August 2020,September 2020,September 2020,October 2020,October 2020,November 2020,November 2020,December 2020,December 2020,February 2021,February 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POSID-WBS,Project ID,Network,,Network activity,Work Center-ACTY,,Activity Type-ACTY,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overall Result,,,,,,,,"23,878.4 H","18,961.5 H",828.2 H,"1,092.5 H","1,439.7 H","1,189.8 H","1,929.5 H","1,453.5 H","1,529.8 H",966.8 H,"1,379.8 H","1,073.8 H","1,557.9 H","1,299.0 H","1,400.8 H",829.0 H,994.1 H,721.5 H,700.7 H,495.3 H,844.5 H,756.3 H,613.4 H,763.3 H,608.3 H,487.3 H,389.9 H,894.5 H,594.8 H,804.0 H,600.0 H,780.5 H,706.6 H,785.3 H,"1,223.1 H","1,079.0 H",766.6 H,622.0 H,596.6 H,607.3 H,625.8 H,601.5 H,"1,284.3 H",621.0 H,"1,393.4 H",723.8 H,"1,529.6 H",315.0 H,328.9 H,,12.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2736760,RXO:STESPQHT:IGS:LA:FC TEST PMADMIN,APMD,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,4.0 H,,,,,,,,,,,,,,,2.0 H,,,2.5 H,,1.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2737857,RXO:SLRMPQFH:IGS:SA:SPARES,DESN,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,3.0 H,,,,,,,,,,3.0 H,4.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2737857,RXO:SLRMPQFH:IGS:SA:SPARES,DUNC,DSTRENG,Design - Transport Engineering,TECIP,1.0 H,1.5 H,,,,,,,,,,,1.0 H,,,1.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2740275,MXP:STESPQHT:IGS:HA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,13.0 H,12.8 H,,,,,,,,,,12.8 H,13.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2740275,MXP:STESPQHT:IGS:HA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,4.0 H,,,,,,,,,,,4.0 H,4.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2740307,DXD:LVALPQQI:IGS:DA:DWDM,DESN,DSTRENG,Design - Transport Engineering,ANLST,14.0 H,13.0 H,,,,,,,,,,13.0 H,14.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2740307,DXD:LVALPQQI:IGS:DA:DWDM,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,11.0 H,,,,,,,,,,,4.0 H,11.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2740665,RXO:LVALPQQI:IGS:DA:BB,DESN,DSTRENG,Design - Transport Engineering,ANLST,7.0 H,8.3 H,,,,,,,,,,6.8 H,7.0 H,1.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2740665,RXO:LVALPQQI:IGS:DA:BB,DFOT,DSTRENG,Design - Transport Engineering,TECIP,10.0 H,11.3 H,,,,,,,,,,,10.0 H,11.3 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2741385,MXP:STESPQKB:IGS:DA:ION,DESN,DSTRENG,Design - Transport Engineering,TECIP,7.5 H,1.5 H,,,,,,,,,,1.5 H,7.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2741385,MXP:STESPQKB:IGS:DA:ION,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,4.0 H,,,,,,,,,,,4.0 H,4.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2741676,RXO:LVALPQMV:IGS:LA:PMD,APMD,DSTRENG,Design - Transport Engineering,TECIP,8.0 H,,,,,,,,,,,,,,,,,,8.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2742848,MXP:STESPQHT:IGS:HA:ION,DESN,DSTRENG,Design - Transport Engineering,TECIP,5.0 H,1.5 H,,,,,,,,,,1.5 H,5.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2742848,MXP:STESPQHT:IGS:HA:ION,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,2.5 H,,,,,,,,,,,2.0 H,2.0 H,,,,0.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2742872,RXO:LVALPQMV:IGS:LA:FC TEST,APMD,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,3.0 H,,,,,,,,,,,,,,,,,2.0 H,3.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2742872,RXO:LVALPQMV:IGS:LA:FC TEST,DFOT,DSTRENG,Design - Transport Engineering,TECIP,1.0 H,,,,,,,,,,,,,,,,,,1.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2742916,RXO:STESPQKB:IGS:DA:DWDM,DESN,DSTRENG,Design - Transport Engineering,ANLST,12.0 H,11.5 H,,,,,,,,,,11.5 H,12.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2742916,RXO:STESPQKB:IGS:DA:DWDM,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,3.8 H,,,,,,,,,,,4.0 H,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2742985,DXD:STESPQKB:IGS:DA:DWDM,DESN,DSTRENG,Design - Transport Engineering,ANLST,4.0 H,1.5 H,,,,,,,,,,1.5 H,4.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2742985,DXD:STESPQKB:IGS:DA:DWDM,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,19.0 H,,,,,,,,,,,4.0 H,19.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2743012,DXD:CHOMPQBM:IGS:DA:DWDM,DESN,DSTRENG,Design - Transport Engineering,ANLST,14.0 H,13.0 H,,,,,,,,,,13.0 H,14.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2743012,DXD:CHOMPQBM:IGS:DA:DWDM,DFOT,DSTRENG,Design - Transport Engineering,TECIP,7.5 H,15.0 H,,,,,,,,,,,7.5 H,15.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2743013,RXO:LVALPQQI:IGS:DA:ION,DESN,DSTRENG,Design - Transport Engineering,TECIP,5.0 H,1.5 H,,,,,,,,,,1.5 H,5.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2743013,RXO:LVALPQQI:IGS:DA:ION,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,3.8 H,,,,,,,,,,,4.0 H,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2743275,RXO:STTRPQCW:IGS:DA:DWDM,DESN,DSTRENG,Design - Transport Engineering,ANLST,8.0 H,7.8 H,,,,,,,,,,7.8 H,8.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2743275,RXO:STTRPQCW:IGS:DA:DWDM,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,,,,,,,,,,,,4.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2743837,RXO:LVALPQQI:IGS:DA:BB,DESN,DSTRENG,Design - Transport Engineering,ANLST,6.0 H,7.0 H,,,,,,,,,,5.3 H,6.0 H,1.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2743837,RXO:LVALPQQI:IGS:DA:BB,DFOT,DSTRENG,Design - Transport Engineering,TECIP,10.0 H,7.5 H,,,,,,,,,,,10.0 H,7.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744040,DXD:STESPQHT:IGS:DA:DWDM,DESN,DSTRENG,Design - Transport Engineering,ANLST,14.0 H,13.0 H,,,,,,,,,,13.0 H,14.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744040,DXD:STESPQHT:IGS:DA:DWDM,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,15.0 H,,,,,,,,,,,4.0 H,15.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744264,MXP:CHOMPQBM:IGS:HA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,13.0 H,12.8 H,,,,,,,,,,12.8 H,13.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744264,MXP:CHOMPQBM:IGS:HA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,4.0 H,,,,,,,,,,,4.0 H,4.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744323,RXO:LVALPQMV:IGS:DA:DWDM,DESN,DSTRENG,Design - Transport Engineering,ANLST,10.0 H,9.3 H,,,,,,,,,,9.3 H,10.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744323,RXO:LVALPQMV:IGS:DA:DWDM,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,3.8 H,,,,,,,,,,,4.0 H,,,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744333,RXO:LVALPQMV:IGS:HA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,11.0 H,10.8 H,,,,,,,,,6.3 H,10.8 H,4.7 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744333,RXO:LVALPQMV:IGS:HA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,3.8 H,,,,,,,,,,,4.0 H,,,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744334,RXO:LVALPQMV:IGS:HA:ION,DESN,DSTRENG,Design - Transport Engineering,TECIP,5.0 H,1.5 H,,,,,,,,,,1.5 H,5.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744334,RXO:LVALPQMV:IGS:HA:ION,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,3.8 H,,,,,,,,,,,2.0 H,,,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744343,MXP:LVALPQQI:IGS:DA:ION,DESN,DSTRENG,Design - Transport Engineering,TECIP,5.0 H,,,,,,,,,,,,5.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744343,MXP:LVALPQQI:IGS:DA:ION,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,4.0 H,,,,,,,,,,,4.0 H,4.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744362,RXO:STTRPQCW:IGS:HA:ION,DESN,DSTRENG,Design - Transport Engineering,TECIP,5.0 H,1.5 H,,,,,,,,,,1.5 H,5.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744362,RXO:STTRPQCW:IGS:HA:ION,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,3.8 H,,,,,,,,,,,2.0 H,,,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744375,RXO:STESPQKB:IGS:DA:BB,DESN,DSTRENG,Design - Transport Engineering,ANLST,6.0 H,7.5 H,,,,,,,,,,5.3 H,6.0 H,2.3 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744375,RXO:STESPQKB:IGS:DA:BB,DFOT,DSTRENG,Design - Transport Engineering,TECIP,10.0 H,7.5 H,,,,,,,,,,,10.0 H,7.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744442,RXO:CHOMPQBM:IGS:LA:FC TEST,APMD,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,3.0 H,,,,,,,,,,,,,,,,,2.0 H,3.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744442,RXO:CHOMPQBM:IGS:LA:FC TEST,DFOT,DSTRENG,Design - Transport Engineering,TECIP,1.0 H,,,,,,,,,,,,,,,,,,1.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744461,RXO:STTRPQCW:IGS:LA:FC TEST PM ADMIN,APMD,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,3.0 H,,,,,,,,,,,,,,,2.0 H,,,3.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744462,RXO:LVALPQMV:IGS:LA:FOA,DESN,DSTRENG,Design - Transport Engineering,ANLST,1.0 H,,,,,,,,,,,,,,,,1.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744462,RXO:LVALPQMV:IGS:LA:FOA,DFOT,DSTRENG,Design - Transport Engineering,TECIP,1.0 H,,,,,,,,,,,,,,,,1.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744463,RXO:STESPQKB:IGS:DA:ION,DESN,DSTRENG,Design - Transport Engineering,TECIP,5.0 H,1.5 H,,,,,,,,,,1.5 H,5.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744463,RXO:STESPQKB:IGS:DA:ION,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,3.8 H,,,,,,,,,,,4.0 H,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744464,RXO:SLRMPQFH:IGS:SA:SPARES,DESN,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,1.5 H,,,,,,,,,,1.5 H,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744464,RXO:SLRMPQFH:IGS:SA:SPARES,DUNC,DSTRENG,Design - Transport Engineering,TECIP,1.0 H,1.3 H,,,,,,,,,,,1.0 H,,,1.3 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744481,RXO:STTRPQCW:IGS:HA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,12.0 H,11.0 H,,,,,,,,,6.9 H,11.0 H,5.1 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744481,RXO:STTRPQCW:IGS:HA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,7.5 H,,,,,,,,,,,4.0 H,3.8 H,,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744482,RXO:STESPQKB:IGS:DA:BB,DESN,DSTRENG,Design - Transport Engineering,ANLST,6.0 H,7.3 H,,,,,,,,,,5.3 H,6.0 H,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BJ04.86.TB510,P-1970108,2744482,RXO:STESPQKB:IGS:DA:BB,DFOT,DSTRENG,Design - Transport Engineering,TECIP,10.0 H,11.3 H,,,,,,,,,,,10.0 H,11.3 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
